text,label
"Көмек керек күн туа қалса, бір-бірінің қасынан табылады екен.",1
Олардың достығын жұрт балаларына өнеге етіп айтып отыратын болыпты.,1
Баяғыда бір жалғыз бала орманда өз күнін көріпті.,1
Ол күн сайын жұмыс жасайтын болыпты.,1
Ол бір күні көп ойланып: «Мүмкін маған үйлену керек шығар.,1
Жасымда таяп қалыпты.,1
Әкем мен анамды бір қуанту керек қой не дегенмен.,1
Мен қаладағы ата-анама хат жіберіп көрейін» дейді бала.,1
Оның ата-анасы мен ағасы оны орманға тастап кеткен екен.,1
"Себебі, ол еріншек бала болған соң.",1
«Бұл бала қатты еріншек болып кетті.,1
Бұл баланы орманға апарып тастайық.,1
Мүмкін еңбекшіл болар.,1
Жыртқыш аңы жоқ орманға жіберіңдер» - депті ата-анасы осыдан 5 жыл бұрын.,1
Оның отбасы өте бай болыпты.,1
"Барлық қыз тек осы балаға күн сайын бәліш, бауырсақ, сыйлық әкелсе де көңіл аудармапты.",1
Бір күні орманға бір айдай сұлу ханшайым келеді.,1
"Ол далада еңбек етіп жатқан бір жас жігітті көреді де: - Ей, жас жігіт.",1
Бұл орманда не істеп жүрсіз? – дейді ханшайым қыз.,1
"Сонда бала: - Бұл жаққа мені ата-анам мен ағам әкеп тастады. - Не үшін? - дегенде бала қатты ұялып, жағдайын айта алмайды. - Ммм, жай - депті бала.",1
Сол кезде бала қызға қатты ғашық болады. - Менің үйіме жүр.,1
Мен сені тамақтандырайын.,1
Қарның ашып қалған шығар. - Жоқ.,1
Сен менің үйіме жүр.,1
Бірақ немен барамыз? - Менде сиқырлы таяқ бар.,1
"Кәне таяғым, бізді мына жас жігіттің үйіне апар – дейді қыз.",1
Көзді ашып жұмғанша қыз бен жігіт танысып үлгереді.,1
"Бала қызды ата-анасымен таныстырып, дүркіретіп той жасайды.",1
Осылайша екеуі бақытты өмір кешіпті.,1
Жолдаған: Мадина Жақсылықова 11 жасАқтөбе қаласы,1
